 FilePath,FileName,DateModify,Status
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP0_5lp\mdJudgementConfig_AVE.csv,mdJudgementConfig_AVE.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP0_5lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP0_5lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP0_5lp\mdParamConfig.csv,mdParamConfig.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\imageTiltConfig.csv,imageTiltConfig.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdCalib_M.csv,mdCalib_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdCalib_S.csv,mdCalib_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdConfig_M.csv,mdConfig_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdConfig_S.csv,mdConfig_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdJudgementConfig_AVE.csv,mdJudgementConfig_AVE.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP1_20lp\mdParamConfig.csv,mdParamConfig.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\imageTiltConfig.csv,imageTiltConfig.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdCalib_M.csv,mdCalib_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdCalib_S.csv,mdCalib_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdConfig_M.csv,mdConfig_M.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdConfig_S.csv,mdConfig_S.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdJudgementConfig_AVE.csv,mdJudgementConfig_AVE.csv,12:39 22/05/2018,OK
AB028E,\\192.168.2.213\Confige\MdDataSet\Pos0_18mm\Iris0_Open\IH0_70%\LP2_40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,12:39 22/05/2018,OK
